"id"	"space"	"start"	"end"	"wilcoxon.p.value"	"hyper?"	"fisher.p.value"	"tmr.ratio"	"nor.ratio"	"OR"	"CI_95_L"	"CI_95_H"	"cytoband"	"DM.band?"	"closest.TSS"	"pos.TSS"	"dir"	"dist"
"42.chr19.50554012"	"chr19"	50554013	50554492	5.75813055918063e-07	TRUE	5.00249268759751e-07	3	0.0526315789473684	52.1912931080709	6.62264445039503	2414.78901323533	"q13.33"	FALSE	"FLJ26850"	50553937	"+"	75
"60.chr19.51161923"	"chr19"	51161924	51162514	4.15308048783565e-06	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"q13.33"	FALSE	"C19orf81"	51152702	"+"	9221
"86.chr19.51830064"	"chr19"	51830065	51831145	8.15253553205288e-07	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"q13.41"	FALSE	"VSIG10L"	51845378	"-"	14232
"64.chr19.52104418"	"chr19"	52104419	52104998	1.78159704899396e-06	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q13.41"	FALSE	"FLJ30403"	52097633	"-"	-6785
"51.chr19.52839444"	"chr19"	52839445	52839937	7.79767546671455e-08	TRUE	2.54122776916202e-08	4.14285714285714	0.0526315789473684	70.4890519842793	8.68230189389187	3301.23298905306	"q13.41"	FALSE	"ZNF610"	52839498	"+"	0
"47.chr19.52956656"	"chr19"	52956657	52957245	1.08609886729845e-09	TRUE	2.25428898544344e-12	11	0	Inf	29.9202983037254	Inf	"q13.41"	FALSE	"ZNF578"	52956829	"+"	0
"45.chr19.53635625"	"chr19"	53635626	53636230	0.000130574087417117	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q13.42"	FALSE	"ZNF415"	53636173	"-"	0
"47.chr19.54481412"	"chr19"	54481413	54481955	1.12174132530654e-05	TRUE	3.99357979686625e-07	4.14285714285714	0.111111111111111	33.927287639466	6.10538589411323	367.198679642719	"q13.42"	FALSE	"MIR935"	54485561	"+"	-3605
"159.chr19.55591905"	"chr19"	55591906	55593980	1.65501216198394e-10	TRUE	2.93057568107647e-10	5	0	Inf	16.9569384876703	Inf	"q13.42"	FALSE	"EPS8L1"	55583388	"+"	8517
"69.chr19.56904636"	"chr19"	56904637	56905355	1.06739934286618e-08	TRUE	3.73790321530768e-07	8	0.25	28.8842089389859	5.91697695425833	191.750363384091	"q13.43"	FALSE	"ZNF582-AS1"	56905045	"+"	0
"46.chr19.57182887"	"chr19"	57182888	57183375	1.93449969959129e-08	TRUE	3.74211971583609e-10	8	0.0526315789473684	126.595502817078	14.3070969709541	6171.26963035826	"q13.43"	FALSE	"ZNF835"	57183123	"-"	0
"31.chr19.57276614"	"chr19"	57276615	57276942	1.53901365535296e-09	TRUE	3.74211971583609e-10	8	0.0526315789473684	126.595502817078	14.3070969709541	6171.26963035826	"q13.43"	FALSE	"PEG3-AS1"	57323848	"+"	-46905
"27.chr19.57610688"	"chr19"	57610689	57610937	6.88387402211747e-06	TRUE	8.67224972700092e-08	5	0.111111111111111	40.4970792455695	7.09272403721689	446.942070449281	"q13.43"	FALSE	"USP29"	57631509	"+"	-20571
"88.chr19.58094739"	"chr19"	58094740	58095764	8.15253553205288e-07	TRUE	9.28699433333137e-07	3.5	0.111111111111111	28.96665481259	5.31276612195656	307.598507732361	"q13.43"	FALSE	"ZIK1"	58095628	"+"	0
"31.chr19.58220189"	"chr19"	58220190	58220517	8.92245289235702e-11	TRUE	6.76286695633029e-11	6.2	0	Inf	20.0253713604435	Inf	"q13.43"	FALSE	"ZNF154"	58220579	"-"	61
"42.chr19.58238585"	"chr19"	58238586	58239028	9.13855124933101e-07	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"q13.43"	FALSE	"ZNF671"	58238995	"-"	0
"42.chr19.58446336"	"chr19"	58446337	58446800	3.42979695078058e-08	TRUE	2.23376456634405e-06	8	0.333333333333333	21.9877321105056	4.73996927920641	133.712465582352	"q13.43"	FALSE	"ZNF418"	58446740	"-"	0
"41.chr19.58520754"	"chr19"	58520755	58521224	3.37616592653505e-06	TRUE	5.00249268759751e-07	3	0.0526315789473684	52.1912931080709	6.62264445039503	2414.78901323533	"q13.43"	FALSE	"ZNF606"	58514714	"-"	-6040
"81.chr19.58951214"	"chr19"	58951215	58952250	1.49796100357441e-07	TRUE	0.000219506579794923	17	1	15.9411082147589	2.77683686377378	172.893971451677	"q13.43"	FALSE	"ZNF132"	58951589	"-"	0
"24.chr2.5831187"	"chr2"	5831188	5831413	9.44454229655531e-05	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"p25.2"	FALSE	"SOX11"	5832799	"+"	-1385
"192.chr2.5832041"	"chr2"	5832042	5834208	8.15253553205288e-07	TRUE	5.68890800165471e-05	6.2	0.428571428571429	13.538343604256	3.20930099549961	69.413869855345	"p25.2"	FALSE	"SOX11"	5832799	"+"	0
"25.chr2.19551735"	"chr2"	19551736	19551961	1.98568361740614e-06	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"p24.1"	FALSE	"MIR4757"	19548190	"+"	3545
"23.chr2.19553157"	"chr2"	19553158	19553432	5.19952989196264e-08	TRUE	5.35926234318766e-07	11	0.333333333333333	29.8061226110011	5.84542350457438	221.164066985874	"p24.1"	FALSE	"OSR1"	19558372	"-"	4939
"163.chr2.19555789"	"chr2"	19555790	19558403	7.79767546671455e-08	TRUE	5.8429809010159e-05	17	0.818181818181818	19.3327155784523	3.3880860519688	209.797459654033	"p24.1"	FALSE	"OSR1"	19558372	"-"	0
"60.chr2.19560963"	"chr2"	19560964	19561650	3.94490847569569e-08	TRUE	1.12889023371455e-05	8	0.428571428571429	17.302275995489	3.85100605448098	100.021902765414	"p24.1"	FALSE	"OSR1"	19558372	"-"	-2591
"198.chr2.30453566"	"chr2"	30453567	30455655	0.000243593016794419	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"p23.1"	FALSE	"LBH"	30454397	"+"	0
"177.chr2.45155195"	"chr2"	45155196	45157049	1.43079778931587e-06	TRUE	1.13036490555806e-09	4.14285714285714	0	Inf	14.5676380539044	Inf	"p21"	FALSE	"SIX3"	45169037	"+"	-11987
"171.chr2.45169505"	"chr2"	45169506	45171884	1.14537035425161e-06	TRUE	0.00215708628809474	5	0.666666666666667	7.17551136453192	1.83547195933146	31.8618934348295	"p21"	FALSE	"SIX3"	45169037	"+"	468
"85.chr2.45227644"	"chr2"	45227645	45228783	7.85909803160398e-09	TRUE	3.73790321530768e-07	8	0.25	28.8842089389859	5.91697695425833	191.750363384091	"p21"	FALSE	"SIX2"	45236542	"-"	7758
"25.chr2.45231211"	"chr2"	45231212	45231482	7.85909803160398e-09	TRUE	1.74481967473321e-09	6.2	0.0526315789473684	101.726253944959	11.9032994887592	4855.96723552285	"p21"	FALSE	"SIX2"	45236542	"-"	5059
"59.chr2.45231781"	"chr2"	45231782	45232550	9.0950059216437e-10	TRUE	5.35926234318766e-07	11	0.333333333333333	29.8061226110011	5.84542350457438	221.164066985874	"p21"	FALSE	"SIX2"	45236542	"-"	3991
"33.chr2.63281034"	"chr2"	63281035	63281347	2.16340206159327e-09	TRUE	2.54122776916202e-08	4.14285714285714	0.0526315789473684	70.4890519842793	8.68230189389187	3301.23298905306	"p15"	FALSE	"OTX1"	63277192	"+"	3842
"72.chr2.66808568"	"chr2"	66808569	66809404	6.33606678873053e-10	TRUE	1.35257339126606e-11	8	0	Inf	24.1162335546797	Inf	"p14"	FALSE	"MEIS1"	66662532	"+"	146036
"72.chr2.71131200"	"chr2"	71131201	71132256	8.9049010059537e-08	TRUE	0.118475953516385	11	3	3.5743466121889	0.605089875773711	26.0797418894531	"p13.3"	FALSE	"VAX2"	71127720	"+"	3480
"17.chr2.71134585"	"chr2"	71134586	71134792	4.60122740504322e-06	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"p13.3"	FALSE	"VAX2"	71127720	"+"	6865
"288.chr2.74740455"	"chr2"	74740456	74743795	3.16778322047639e-07	TRUE	0.0178976406159483	8	1.5	5.15283780773975	1.13278991993137	27.9560585568958	"p13.1"	FALSE	"TLX2"	74740686	"+"	0
"101.chr2.80529677"	"chr2"	80529678	80530846	1.78159704899396e-06	TRUE	0.00100972181749706	8	0.818181818181818	9.28584263781176	2.13205732417381	50.3054138792855	"p12"	TRUE	"LRRTM1"	80531487	"-"	640
"221.chr2.85359956"	"chr2"	85359957	85362593	1.65501216198394e-10	TRUE	1.05141018406727e-08	11	0.176470588235294	53.8920035345838	9.33060452931043	483.771725277404	"p11.2"	FALSE	"TCF7L1"	85360583	"+"	0
"120.chr2.88751335"	"chr2"	88751336	88752865	6.88387402211747e-06	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"p11.2"	FALSE	"FOXI3"	88752053	"-"	0
"114.chr2.98962873"	"chr2"	98962874	98964187	6.33606678873053e-10	TRUE	3.74211971583609e-10	8	0.0526315789473684	126.595502817078	14.3070969709541	6171.26963035826	"q11.2"	FALSE	"CNGA3"	98962618	"+"	255
"223.chr2.105459127"	"chr2"	105459128	105461770	4.37324425833331e-10	TRUE	7.91255433890644e-09	3.5	0	Inf	12.6567654571029	Inf	"q12.1"	FALSE	"LINC01158"	105467934	"-"	6163
"53.chr2.105478600"	"chr2"	105478601	105479188	1.7985045880688e-05	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q12.1"	FALSE	"POU3F3"	105471969	"+"	6631
"504.chr2.111875206"	"chr2"	111875207	111880965	5.27047927812968e-10	TRUE	1.01462553396473e-07	17	0.333333333333333	45.142317557877	7.5210222998364	517.290801589086	"q13"	FALSE	"BCL2L11"	111878491	"+"	0
"29.chr2.114033359"	"chr2"	114033360	114033617	1.14537035425161e-06	TRUE	5.00249268759751e-07	3	0.0526315789473684	52.1912931080709	6.62264445039503	2414.78901323533	"q13"	FALSE	"PAX8"	114036498	"-"	2880
"124.chr2.114034594"	"chr2"	114034595	114036041	3.16778322047639e-07	TRUE	4.95217062583074e-05	8	0.538461538461538	13.9025158255254	3.15489681856211	77.7256183027875	"q13"	FALSE	"PAX8"	114036498	"-"	456
"203.chr2.115918737"	"chr2"	115918738	115920765	1.82643231877087e-09	TRUE	1.74481967473321e-09	6.2	0.0526315789473684	101.726253944959	11.9032994887592	4855.96723552285	"q14.1"	FALSE	"DPP10-AS1"	115918920	"-"	0
"61.chr2.118981769"	"chr2"	118981770	118982466	1.82643231877087e-09	TRUE	6.76286695633029e-11	6.2	0	Inf	20.0253713604435	Inf	"q14.2"	FALSE	"INSIG2"	118846050	"+"	135719
"103.chr2.119599458"	"chr2"	119599459	119600966	1.02351262850619e-06	TRUE	2.5592723278137e-06	4.14285714285714	0.176470588235294	21.6780739204217	4.60433400338789	148.638422915288	"q14.2"	FALSE	"EN1"	119605759	"-"	4792
"128.chr2.119602616"	"chr2"	119602617	119604486	1.93449969959129e-08	TRUE	7.24055079234573e-07	5	0.176470588235294	25.8897653843047	5.34696875471149	182.784234213691	"q14.2"	FALSE	"EN1"	119605759	"-"	1272
"41.chr2.119607378"	"chr2"	119607379	119607910	4.66896216747968e-11	TRUE	9.38247550067957e-12	17	0.0526315789473684	237.919597188006	22.865329085256	12115.531247014	"q14.2"	FALSE	"EN1"	119605759	"-"	-1619
"173.chr2.119613031"	"chr2"	119613032	119615565	1.86452992991391e-11	TRUE	1.01668433243499e-09	11	0.111111111111111	82.7592204733749	12.402490582449	1063.95099285836	"q14.2"	FALSE	"EN1"	119605759	"-"	-7272
"48.chr2.119616133"	"chr2"	119616134	119616826	6.88387402211747e-06	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"q14.2"	FALSE	"EN1"	119605759	"-"	-10374
"71.chr2.124782252"	"chr2"	124782253	124783255	8.15253553205288e-07	TRUE	0.00215708628809474	5	0.666666666666667	7.17551136453192	1.83547195933146	31.8618934348295	"q14.3"	FALSE	"CNTNAP5"	124782864	"+"	0
"146.chr2.155554005"	"chr2"	155554006	155556069	8.92245289235702e-11	TRUE	3.74211971583609e-10	8	0.0526315789473684	126.595502817078	14.3070969709541	6171.26963035826	"q24.1"	FALSE	"KCNJ3"	155555093	"+"	0
"82.chr2.157176251"	"chr2"	157176252	157177346	7.85909803160398e-09	TRUE	0.0844614504991863	17	3	5.47547224146661	0.788761594680204	63.6945617739301	"q24.1"	FALSE	"NR4A2"	157189287	"-"	11940
"331.chr2.171569877"	"chr2"	171569878	171573904	7.60002154692682e-10	TRUE	3.73790321530768e-07	8	0.25	28.8842089389859	5.91697695425833	191.750363384091	"q31.1"	TRUE	"LINC01124"	171571077	"-"	0
"34.chr2.171676552"	"chr2"	171676553	171676980	1.70141512872959e-07	TRUE	7.84222052256061e-07	2.6	0.0526315789473684	45.6037927532348	5.84425747849139	2100.93634670224	"q31.1"	TRUE	"GAD1"	171673200	"+"	3352
"122.chr2.171678546"	"chr2"	171678547	171680358	4.60122740504322e-06	TRUE	1.13036490555806e-09	4.14285714285714	0	Inf	14.5676380539044	Inf	"q31.1"	TRUE	"GAD1"	171673200	"+"	5346
"36.chr2.172944988"	"chr2"	172944989	172945384	4.54646965381304e-07	TRUE	1.38892952509011e-05	11	0.538461538461538	18.9087459861971	3.89100681371515	131.259581768158	"q31.1"	TRUE	"DLX1"	172950208	"+"	-4823
"23.chr2.172945911"	"chr2"	172945912	172946212	1.59722716158885e-06	TRUE	7.91255433890644e-09	3.5	0	Inf	12.6567654571029	Inf	"q31.1"	TRUE	"DLX1"	172950208	"+"	-3995
"32.chr2.172972804"	"chr2"	172972805	172973242	1.08609886729845e-09	TRUE	3.74211971583609e-10	8	0.0526315789473684	126.595502817078	14.3070969709541	6171.26963035826	"q31.1"	TRUE	"DLX2"	172967478	"-"	-5326
"27.chr2.175193398"	"chr2"	175193399	175193764	0.000243593016794419	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q31.1"	TRUE	"AC018470.4"	175190755	"+"	2643
"198.chr2.175204843"	"chr2"	175204844	175207553	4.60122740504322e-06	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"q31.1"	TRUE	"SP9"	175199821	"+"	5022
"77.chr2.176931575"	"chr2"	176931576	176932663	3.16778322047639e-07	TRUE	7.84222052256061e-07	2.6	0.0526315789473684	45.6037927532348	5.84425747849139	2100.93634670224	"q31.1"	TRUE	"EVX2"	176948690	"-"	16026
"29.chr2.176933131"	"chr2"	176933132	176933449	1.93049976864389e-07	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"q31.1"	TRUE	"EVX2"	176948690	"-"	15240
"284.chr2.176944087"	"chr2"	176944088	176948446	5.95856261328925e-08	TRUE	0.00100972181749706	8	0.818181818181818	9.28584263781176	2.13205732417381	50.3054138792855	"q31.1"	TRUE	"EVX2"	176948690	"-"	243
"21.chr2.176949511"	"chr2"	176949512	176949795	4.54646965381304e-07	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"q31.1"	TRUE	"EVX2"	176948690	"-"	-821
"118.chr2.176964062"	"chr2"	176964063	176965509	1.29417572323999e-09	TRUE	1.70740560576138e-09	17	0.176470588235294	80.5710249336806	12.0229907500967	1045.92178958234	"q31.1"	TRUE	"HOXD12"	176964530	"+"	0
"58.chr2.176980765"	"chr2"	176980766	176981423	1.01579992815092e-07	TRUE	9.28699433333137e-07	3.5	0.111111111111111	28.96665481259	5.31276612195656	307.598507732361	"q31.1"	TRUE	"HOXD10"	176981492	"+"	-68
"24.chr2.176982107"	"chr2"	176982108	176982402	1.59722716158885e-06	TRUE	0.000376735821781077	4.14285714285714	0.428571428571429	9.18134932972691	2.34864123576389	41.6373404588728	"q31.1"	TRUE	"HOXD10"	176981492	"+"	615
"172.chr2.176986424"	"chr2"	176986425	176988291	1.2806757144433e-06	TRUE	1.10785177524589e-05	3.5	0.176470588235294	18.4705989508751	4.0074787284954	123.261944091271	"q31.1"	TRUE	"HOXD9"	176987413	"+"	0
"186.chr2.176993479"	"chr2"	176993480	176995557	3.70767634150651e-05	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q31.1"	TRUE	"HOXD8"	176994422	"+"	0
"25.chr2.177012371"	"chr2"	177012372	177012675	7.79767546671455e-08	TRUE	2.29892390735521e-08	6.2	0.111111111111111	49.3413878144623	8.35770767571307	559.132391609106	"q31.1"	TRUE	"MIR10B"	177015031	"+"	-2355
"84.chr2.177024501"	"chr2"	177024502	177025692	6.88387402211747e-06	TRUE	3.99357979686625e-07	4.14285714285714	0.111111111111111	33.927287639466	6.10538589411323	367.198679642719	"q31.1"	TRUE	"HOXD3"	177028805	"+"	-3112
"45.chr2.177029413"	"chr2"	177029414	177029941	5.75055754836904e-09	TRUE	5.29052221114198e-09	8	0.111111111111111	62.1974024773632	10.0390684076578	758.466936933953	"q31.1"	TRUE	"HOXD3"	177028805	"+"	608
"95.chr2.177036254"	"chr2"	177036255	177037213	2.58264151450318e-08	TRUE	2.05875979985123e-07	6.2	0.176470588235294	31.6968933264028	6.29649108617854	233.395467948442	"q31.1"	TRUE	"HOXD3"	177028805	"+"	7449
"30.chr2.177039551"	"chr2"	177039552	177039951	4.54646965381304e-07	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"q31.1"	TRUE	"HOXD3"	177028805	"+"	10746
"94.chr2.182547873"	"chr2"	182547874	182549177	3.1052652203228e-05	TRUE	7.84222052256061e-07	2.6	0.0526315789473684	45.6037927532348	5.84425747849139	2100.93634670224	"q31.3"	TRUE	"CERKL"	182545392	"-"	-2481
"615.chr2.200320502"	"chr2"	200320503	200329681	6.47142211496392e-07	TRUE	2.5592723278137e-06	4.14285714285714	0.176470588235294	21.6780739204217	4.60433400338789	148.638422915288	"q33.1"	FALSE	"SATB2-AS1"	200332821	"+"	-3139
"74.chr2.200335497"	"chr2"	200335498	200336413	1.98568361740614e-06	TRUE	7.24055079234573e-07	5	0.176470588235294	25.8897653843047	5.34696875471149	182.784234213691	"q33.1"	FALSE	"SATB2"	200335989	"-"	0
"33.chr2.223161531"	"chr2"	223161532	223161919	6.47142211496392e-07	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"q36.1"	FALSE	"CCDC140"	223162866	"+"	-946
"75.chr2.223162946"	"chr2"	223162947	223163912	9.13855124933101e-07	TRUE	4.95217062583074e-05	8	0.538461538461538	13.9025158255254	3.15489681856211	77.7256183027875	"q36.1"	FALSE	"PAX3"	223163715	"-"	0
"133.chr20.5296266"	"chr20"	5296267	5297798	5.95856261328925e-08	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"p12.3"	FALSE	"PROKR2"	5297378	"-"	0
"35.chr20.9496471"	"chr20"	9496472	9496893	1.31745599853161e-07	TRUE	1.97770847758963e-06	1.57142857142857	0	Inf	6.17229073678208	Inf	"p12.2"	FALSE	"LAMP5"	9495005	"+"	1466
"473.chr20.20344400"	"chr20"	20344401	20350605	5.19952989196264e-08	TRUE	5.08781262506834e-08	8	0.176470588235294	40.1613122451965	7.56080412393462	316.908516069481	"p11.23"	FALSE	"INSM1"	20348765	"+"	0
"671.chr20.21485932"	"chr20"	21485933	21496714	4.90702577662228e-09	TRUE	5.8429809010159e-05	17	0.818181818181818	19.3327155784523	3.3880860519688	209.797459654033	"p11.22"	TRUE	"NKX2-2"	21494664	"-"	0
"214.chr20.21501961"	"chr20"	21501962	21503931	1.59722716158885e-06	TRUE	1.10785177524589e-05	3.5	0.176470588235294	18.4705989508751	4.0074787284954	123.261944091271	"p11.22"	TRUE	"NKX2-2"	21494664	"-"	-7297
"113.chr20.22557517"	"chr20"	22557518	22559240	1.31745599853161e-07	TRUE	1.40710934642703e-06	6.2	0.25	22.7058056174634	4.9300587922517	137.481358099127	"p11.21"	FALSE	"LINC00261"	22559280	"-"	39
"34.chr20.22559553"	"chr20"	22559554	22560001	1.02351262850619e-06	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"p11.21"	FALSE	"LINC00261"	22559280	"-"	-273
"279.chr20.22562736"	"chr20"	22562737	22566104	4.54646965381304e-07	TRUE	0.000186320094921617	3.5	0.333333333333333	9.95892251439785	2.51596696905587	47.047235674164	"p11.21"	FALSE	"FOXA2"	22566101	"-"	0
"118.chr20.25063838"	"chr20"	25063839	25065525	7.26667139538562e-07	TRUE	7.91255433890644e-09	3.5	0	Inf	12.6567654571029	Inf	"p11.21"	FALSE	"VSX1"	25063015	"-"	-823
"380.chr20.37352130"	"chr20"	37352131	37357372	6.72796175443373e-09	TRUE	5.35926234318766e-07	11	0.333333333333333	29.8061226110011	5.84542350457438	221.164066985874	"q11.23"	FALSE	"SLC32A1"	37353105	"+"	0
"315.chr20.39316550"	"chr20"	39316551	39319987	9.13855124933101e-07	TRUE	0.0178976406159483	8	1.5	5.15283780773975	1.13278991993137	27.9560585568958	"q12"	FALSE	"MAFB"	39317876	"-"	0
"36.chr20.39321289"	"chr20"	39321290	39321647	8.15253553205288e-07	TRUE	0.000367514880271297	8	0.666666666666667	11.3189750250607	2.59399097939194	62.0353769115237	"q12"	FALSE	"MAFB"	39317876	"-"	-3413
"84.chr20.47934839"	"chr20"	47934840	47935684	1.35745713638552e-05	TRUE	3.74132046792307e-07	2	0	Inf	7.72268911579187	Inf	"q13.13"	TRUE	"SNORD12"	47897220	"+"	37619
"92.chr21.22369423"	"chr21"	22369424	22370582	4.15308048783565e-06	TRUE	9.58298247712e-08	3.5	0.0526315789473684	60.2886057931336	7.55088948205361	2804.52138894319	"q21.1"	FALSE	"NCAM2"	22370633	"+"	-50
"348.chr21.34395128"	"chr21"	34395129	34400245	1.67082426172136e-08	TRUE	2.5592723278137e-06	4.14285714285714	0.176470588235294	21.6780739204217	4.60433400338789	148.638422915288	"q22.11"	FALSE	"OLIG2"	34398216	"+"	0
"202.chr21.34442206"	"chr21"	34442207	34444543	1.93049976864389e-07	TRUE	1.13036490555806e-09	4.14285714285714	0	Inf	14.5676380539044	Inf	"q22.11"	FALSE	"OLIG1"	34442450	"+"	0
"31.chr21.36398960"	"chr21"	36398961	36399259	9.44454229655531e-05	TRUE	9.58298247712e-08	3.5	0.0526315789473684	60.2886057931336	7.55088948205361	2804.52138894319	"q22.12"	FALSE	"RUNX1-IT1"	36411723	"-"	12463
"438.chr21.38068193"	"chr21"	38068194	38073891	1.14537035425161e-06	TRUE	1.10785177524589e-05	3.5	0.176470588235294	18.4705989508751	4.0074787284954	123.261944091271	"q22.13"	FALSE	"SIM2"	38071991	"+"	0
"84.chr21.38119793"	"chr21"	38119794	38120742	1.43079778931587e-06	TRUE	2.54122776916202e-08	4.14285714285714	0.0526315789473684	70.4890519842793	8.68230189389187	3301.23298905306	"q22.13"	FALSE	"SIM2"	38071991	"+"	47802
"48.chr22.46276365"	"chr22"	46276366	46277064	7.60020041349273e-06	TRUE	8.67224972700092e-08	5	0.111111111111111	40.4970792455695	7.09272403721689	446.942070449281	"q13.31"	FALSE	"WNT7B"	46373008	"-"	95943
"37.chr3.5137548"	"chr3"	5137549	5137977	1.31745599853161e-07	TRUE	9.28699433333137e-07	3.5	0.111111111111111	28.96665481259	5.31276612195656	307.598507732361	"p26.1"	FALSE	"ARL8B"	5163930	"+"	-25952
"40.chr3.27765196"	"chr3"	27765197	27765675	4.90702577662228e-09	TRUE	2.54122776916202e-08	4.14285714285714	0.0526315789473684	70.4890519842793	8.68230189389187	3301.23298905306	"p24.1"	FALSE	"EOMES"	27764206	"-"	-990
"38.chr3.62356773"	"chr3"	62356774	62357315	1.93049976864389e-07	TRUE	1.31286859936545e-05	2.6	0.111111111111111	21.8554062428908	4.11446376182326	227.475736333865	"p14.2"	FALSE	"FEZF2"	62359190	"-"	1874
"105.chr3.68980783"	"chr3"	68980784	68982035	0.000354050442925192	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"p14.1"	FALSE	"FAM19A4"	68981761	"-"	0
"43.chr3.117716100"	"chr3"	117716101	117716564	5.11887290861639e-07	TRUE	5.00249268759751e-07	3	0.0526315789473684	52.1912931080709	6.62264445039503	2414.78901323533	"q13.32"	FALSE	"IGSF11-AS1"	118661923	"+"	-945358
"25.chr3.122296612"	"chr3"	122296613	122296828	1.7985045880688e-05	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"q21.1"	FALSE	"PARP15"	122296449	"+"	163
"45.chr3.125075915"	"chr3"	125075916	125076481	4.15308048783565e-06	TRUE	7.91255433890644e-09	3.5	0	Inf	12.6567654571029	Inf	"q21.2"	TRUE	"ZNF148"	125094198	"-"	17716
"155.chr3.129693127"	"chr3"	129693128	129694841	2.18820695414927e-07	TRUE	0.000756429149077466	11	1	10.424945588171	2.15474117259343	70.5377888888254	"q22.1"	FALSE	"TRH"	129693236	"+"	0
"45.chr3.133464949"	"chr3"	133464950	133465420	9.16595174371749e-09	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"q22.1"	FALSE	"SRPRB"	133502877	"+"	-37456
"16.chr3.137479995"	"chr3"	137479996	137480197	9.13855124933101e-07	TRUE	7.24055079234573e-07	5	0.176470588235294	25.8897653843047	5.34696875471149	182.784234213691	"q22.3"	TRUE	"SOX14"	137483134	"+"	-2936
"31.chr3.137480557"	"chr3"	137480558	137480957	4.18033516498383e-09	TRUE	7.81368730078395e-06	6.2	0.333333333333333	17.2402009853464	3.94965471577507	94.1074112864094	"q22.3"	TRUE	"SOX14"	137483134	"+"	-2176
"26.chr3.137489051"	"chr3"	137489052	137489409	1.43079778931587e-06	TRUE	1.38783691182407e-08	3	0	Inf	11.0912085887762	Inf	"q22.3"	TRUE	"SOX14"	137483134	"+"	5917
"104.chr3.137489594"	"chr3"	137489595	137491004	8.15253553205288e-07	TRUE	6.36562903296682e-08	2.6	0	Inf	9.78276698724936	Inf	"q22.3"	TRUE	"SOX14"	137483134	"+"	6460
"162.chr3.138656627"	"chr3"	138656628	138659107	3.94490847569569e-08	TRUE	1.148345055953e-07	2.27272727272727	0	Inf	8.67324298627381	Inf	"q22.3"	TRUE	"FOXL2"	138665982	"-"	6874
"39.chr3.147077115"	"chr3"	147077116	147077672	7.60020041349273e-06	TRUE	7.84222052256061e-07	2.6	0.0526315789473684	45.6037927532348	5.84425747849139	2100.93634670224	"q24"	TRUE	"ZIC4"	147124596	"-"	46923
"210.chr3.147108511"	"chr3"	147108512	147111703	5.27047927812968e-10	TRUE	0.000219506579794923	17	1	15.9411082147589	2.77683686377378	172.893971451677	"q24"	TRUE	"ZIC4"	147124596	"-"	12892
"71.chr3.147113608"	"chr3"	147113609	147114479	1.01579992815092e-07	TRUE	1.12889023371455e-05	8	0.428571428571429	17.302275995489	3.85100605448098	100.021902765414	"q24"	TRUE	"ZIC4"	147124596	"-"	10116
"43.chr3.147115764"	"chr3"	147115765	147116421	1.14537035425161e-06	TRUE	1.45363316648348e-06	1.76923076923077	0	Inf	6.89597946581901	Inf	"q24"	TRUE	"ZIC4"	147124596	"-"	8174
"180.chr3.147126988"	"chr3"	147126989	147128999	1.24114430676944e-08	TRUE	5.8429809010159e-05	17	0.818181818181818	19.3327155784523	3.3880860519688	209.797459654033	"q24"	TRUE	"ZIC1"	147127181	"+"	0
"23.chr3.147130342"	"chr3"	147130343	147130577	5.75813055918063e-07	TRUE	5.35926234318766e-07	11	0.333333333333333	29.8061226110011	5.84542350457438	221.164066985874	"q24"	TRUE	"ZIC1"	147127181	"+"	3161
